# Single-mode RR Lyrae stars in the Large and Small Magellanic Clouds.
# Source: Soszynski et al. 2016 (Acta Astronomica 66, 131), the OGLE-IV Collection of
#   Variable Stars, via VizieR J/AcA/66/131 tables lmcrrabc/smcrrabc. Downloaded 2026-08-17.
#
# RRab (fundamental mode) and RRc (first overtone) only. Double-mode RRd and
#   anomalous aRRd stars are left out — they pulsate in two periods at once and
#   would smear both the Bailey diagram and the period–luminosity ridge.
# Every star has an intensity-mean V and I magnitude and an I-band amplitude.
#   Mean magnitudes are apparent: no extinction correction has been applied.
#   The Wesenheit index I - 1.55 (V - I) is derived in the scene, not stored.
#
# period_days is the catalogue period; epoch_max_hjd is its time of maximum
#   light (HJD - 2450000). i_amplitude_mag is peak-to-peak I-band amplitude.
# One row per star.
cloud,star,type,period_days,epoch_max_hjd,mean_v_mag,mean_i_mag,i_amplitude_mag
SMC,OGLE-SMC-RRLYR-3146,RRab,0.5983728,6000.19850,19.915,19.320,0.467
SMC,OGLE-SMC-RRLYR-3147,RRab,0.5559332,6000.24213,19.617,19.079,0.557
SMC,OGLE-SMC-RRLYR-3148,RRab,0.6283001,6000.40094,19.408,18.823,0.350
SMC,OGLE-SMC-RRLYR-3149,RRab,0.5852860,6000.29909,19.403,18.866,0.493
SMC,OGLE-SMC-RRLYR-3151,RRab,0.6079622,6000.58646,19.375,18.797,0.514
SMC,OGLE-SMC-RRLYR-3152,RRab,0.5493622,6000.42455,17.489,16.846,0.462
SMC,OGLE-SMC-RRLYR-3153,RRab,0.6002311,6000.43411,19.798,19.227,0.568
SMC,OGLE-SMC-RRLYR-3155,RRab,0.5836938,6000.39817,19.658,19.129,0.607
SMC,OGLE-SMC-RRLYR-3156,RRab,0.6490673,6000.22651,19.552,18.918,0.260
SMC,OGLE-SMC-RRLYR-3157,RRab,0.5660367,6000.42939,19.690,19.130,0.578
SMC,OGLE-SMC-RRLYR-3159,RRab,0.5935986,6000.15678,19.584,19.084,0.501
SMC,OGLE-SMC-RRLYR-3160,RRab,0.5881222,6000.25927,19.780,19.163,0.399
SMC,OGLE-SMC-RRLYR-3161,RRab,0.7400115,6000.02231,15.900,15.332,0.422
SMC,OGLE-SMC-RRLYR-3162,RRab,0.5852323,6000.43017,19.812,19.304,0.554
SMC,OGLE-SMC-RRLYR-3163,RRab,0.5604768,6000.49309,19.347,18.778,0.542
SMC,OGLE-SMC-RRLYR-3164,RRab,0.6477352,6000.23333,19.611,19.012,0.233
SMC,OGLE-SMC-RRLYR-3165,RRab,0.6089221,6000.15925,19.750,19.135,0.480
SMC,OGLE-SMC-RRLYR-3166,RRab,0.5743439,6000.06018,19.827,19.265,0.557
SMC,OGLE-SMC-RRLYR-3167,RRab,0.6062174,6000.10247,15.151,14.585,0.357
SMC,OGLE-SMC-RRLYR-3168,RRab,0.6344983,6000.37608,19.586,18.930,0.356
SMC,OGLE-SMC-RRLYR-3169,RRab,0.5617901,6000.45627,19.777,19.305,0.538
SMC,OGLE-SMC-RRLYR-3170,RRab,0.6001791,6000.14434,19.450,18.889,0.478
SMC,OGLE-SMC-RRLYR-3171,RRab,0.5372063,6000.12704,19.694,19.140,0.541
SMC,OGLE-SMC-RRLYR-3172,RRab,0.6589028,6000.15746,19.718,19.095,0.190
SMC,OGLE-SMC-RRLYR-3174,RRc,0.3598905,6000.16398,19.734,19.269,0.305
SMC,OGLE-SMC-RRLYR-3175,RRab,0.6381382,6000.13391,19.835,19.179,0.443
SMC,OGLE-SMC-RRLYR-3176,RRab,0.5596217,6000.43377,19.687,19.128,0.532
SMC,OGLE-SMC-RRLYR-3177,RRab,0.6690054,6000.59095,19.449,18.802,0.193
SMC,OGLE-SMC-RRLYR-3178,RRab,0.6140837,6000.32734,19.792,19.154,0.398
SMC,OGLE-SMC-RRLYR-3179,RRab,0.5592533,6000.37454,19.691,19.196,0.514
SMC,OGLE-SMC-RRLYR-3180,RRab,0.5639459,6000.36483,19.748,19.206,0.599
SMC,OGLE-SMC-RRLYR-3181,RRab,0.6344291,6000.26227,19.641,19.044,0.267
SMC,OGLE-SMC-RRLYR-3182,RRab,0.5427545,6000.49385,19.550,19.026,0.666
SMC,OGLE-SMC-RRLYR-3183,RRab,0.6209731,6000.24727,19.721,19.131,0.473
SMC,OGLE-SMC-RRLYR-3184,RRc,0.2946889,6000.12273,19.381,19.051,0.356
SMC,OGLE-SMC-RRLYR-3185,RRab,0.5176724,6000.17863,19.745,19.210,0.642
SMC,OGLE-SMC-RRLYR-3186,RRab,0.5684622,6000.11629,19.870,19.313,0.619
SMC,OGLE-SMC-RRLYR-3187,RRab,0.6261076,6000.45259,16.988,16.440,0.387
SMC,OGLE-SMC-RRLYR-3188,RRab,0.5182391,6000.35442,19.529,19.039,0.825
SMC,OGLE-SMC-RRLYR-3189,RRab,0.6129955,6000.11618,19.439,18.906,0.426
SMC,OGLE-SMC-RRLYR-3190,RRab,0.5787636,6000.05843,19.637,19.121,0.666
SMC,OGLE-SMC-RRLYR-3192,RRab,0.6226794,6000.24575,19.696,19.116,0.382
SMC,OGLE-SMC-RRLYR-3193,RRab,0.5715312,6000.24255,19.787,19.280,0.611
SMC,OGLE-SMC-RRLYR-3195,RRab,0.6568016,6000.34516,19.610,19.043,0.569
SMC,OGLE-SMC-RRLYR-3196,RRab,0.6123468,6000.43161,19.706,19.134,0.542
SMC,OGLE-SMC-RRLYR-3197,RRc,0.3584945,6000.08387,19.660,19.219,0.253
SMC,OGLE-SMC-RRLYR-3198,RRab,0.6074723,6000.11154,16.555,15.968,0.289
SMC,OGLE-SMC-RRLYR-3199,RRab,0.5905376,6000.31932,19.296,18.750,0.594
SMC,OGLE-SMC-RRLYR-3200,RRab,0.5217856,6000.00699,19.684,19.164,0.615
SMC,OGLE-SMC-RRLYR-3202,RRab,0.6242302,6000.40467,19.664,19.041,0.329
SMC,OGLE-SMC-RRLYR-3203,RRab,0.5419149,6000.33773,19.592,19.110,0.806
SMC,OGLE-SMC-RRLYR-3204,RRab,0.5687560,6000.17169,13.629,13.111,0.698
SMC,OGLE-SMC-RRLYR-3206,RRab,0.6481053,6000.14965,19.553,18.930,0.288
SMC,OGLE-SMC-RRLYR-3207,RRab,0.6392008,6000.14125,19.629,19.064,0.478
SMC,OGLE-SMC-RRLYR-3208,RRab,0.4899317,6000.44149,15.013,14.543,0.717
SMC,OGLE-SMC-RRLYR-3209,RRab,0.6784112,6000.47667,19.480,18.694,0.271
SMC,OGLE-SMC-RRLYR-3210,RRc,0.3344489,6000.22373,19.952,19.523,0.333
SMC,OGLE-SMC-RRLYR-3211,RRab,0.5813686,6000.44014,19.725,19.178,0.348
SMC,OGLE-SMC-RRLYR-3212,RRab,0.6131153,6000.24075,19.850,19.237,0.603
SMC,OGLE-SMC-RRLYR-3213,RRc,0.3510249,6000.32456,19.367,18.918,0.336
SMC,OGLE-SMC-RRLYR-3215,RRab,0.6288585,6000.25120,19.726,19.166,0.405
SMC,OGLE-SMC-RRLYR-3216,RRc,0.3698097,6000.17885,19.682,19.207,0.307
SMC,OGLE-SMC-RRLYR-3218,RRab,0.6172618,6000.48987,19.280,18.778,0.429
SMC,OGLE-SMC-RRLYR-3222,RRab,0.6522811,6000.48653,19.827,19.205,0.293
SMC,OGLE-SMC-RRLYR-3223,RRab,0.4569497,6000.02337,14.573,14.135,0.753
SMC,OGLE-SMC-RRLYR-3226,RRab,0.5819659,6000.26822,19.629,19.021,0.558
SMC,OGLE-SMC-RRLYR-3227,RRab,0.5725228,6000.52507,19.449,18.894,0.669
SMC,OGLE-SMC-RRLYR-3228,RRab,0.5126803,6000.28617,19.617,19.169,0.799
SMC,OGLE-SMC-RRLYR-3229,RRab,0.5870254,6000.46380,19.539,19.031,0.384
SMC,OGLE-SMC-RRLYR-3230,RRab,0.5880948,6000.13280,19.730,19.195,0.630
SMC,OGLE-SMC-RRLYR-3232,RRab,0.5491159,6000.34013,19.806,19.282,0.510
SMC,OGLE-SMC-RRLYR-3233,RRab,0.5759651,6000.16120,19.637,19.097,0.527
SMC,OGLE-SMC-RRLYR-3234,RRab,0.6555560,6000.15379,19.635,19.042,0.327
SMC,OGLE-SMC-RRLYR-3235,RRab,0.6320126,6000.58278,20.057,19.322,0.352
SMC,OGLE-SMC-RRLYR-3236,RRab,0.6358424,6000.00878,19.576,18.993,0.523
SMC,OGLE-SMC-RRLYR-3237,RRab,0.8827082,6000.27557,19.463,18.834,0.333
SMC,OGLE-SMC-RRLYR-3238,RRab,0.5581643,6000.34647,15.965,15.474,0.588
SMC,OGLE-SMC-RRLYR-3240,RRab,0.6518406,6000.27087,19.425,18.844,0.348
SMC,OGLE-SMC-RRLYR-3241,RRab,0.6441927,6000.13351,19.688,19.055,0.305
SMC,OGLE-SMC-RRLYR-3242,RRab,0.5462825,6000.26723,19.742,19.214,0.688
SMC,OGLE-SMC-RRLYR-3243,RRab,0.5657125,6000.37102,19.741,19.188,0.617
SMC,OGLE-SMC-RRLYR-3244,RRab,0.6080168,6000.22489,19.390,18.832,0.500
SMC,OGLE-SMC-RRLYR-3245,RRab,0.5352599,6000.25464,19.741,19.023,0.479
SMC,OGLE-SMC-RRLYR-3246,RRab,0.5232204,6000.50914,19.670,19.149,0.619
SMC,OGLE-SMC-RRLYR-3247,RRc,0.3111176,6000.03110,20.163,19.697,0.267
SMC,OGLE-SMC-RRLYR-3248,RRc,0.3647392,6000.30292,19.462,19.023,0.297
SMC,OGLE-SMC-RRLYR-3249,RRab,0.5627169,6000.50305,19.603,19.189,0.616
SMC,OGLE-SMC-RRLYR-3250,RRab,0.6126938,6000.03407,19.559,18.960,0.419
SMC,OGLE-SMC-RRLYR-3252,RRab,0.6123512,6000.26310,19.617,18.998,0.486
SMC,OGLE-SMC-RRLYR-3253,RRab,0.6177303,6000.14111,19.659,19.085,0.388
SMC,OGLE-SMC-RRLYR-3254,RRab,0.6071743,6000.48069,19.448,18.936,0.475
SMC,OGLE-SMC-RRLYR-3255,RRab,0.6113055,6000.22175,19.154,18.551,0.338
SMC,OGLE-SMC-RRLYR-3256,RRab,0.5546961,6000.15114,19.593,19.108,0.788
SMC,OGLE-SMC-RRLYR-3257,RRab,0.6796450,6000.24870,19.665,19.095,0.619
SMC,OGLE-SMC-RRLYR-3258,RRab,0.6916166,6000.23877,15.737,15.166,0.343
SMC,OGLE-SMC-RRLYR-3259,RRc,0.3143570,6000.27937,19.416,19.007,0.293
SMC,OGLE-SMC-RRLYR-3260,RRab,0.5802060,6000.32139,19.712,19.157,0.570
SMC,OGLE-SMC-RRLYR-3261,RRab,0.6149248,6000.57963,19.471,18.880,0.406
SMC,OGLE-SMC-RRLYR-3262,RRab,0.5604943,6000.39511,19.595,19.104,0.406
SMC,OGLE-SMC-RRLYR-3263,RRab,0.6163802,6000.56059,19.586,19.026,0.277
SMC,OGLE-SMC-RRLYR-3265,RRab,0.6094505,6000.59470,19.029,18.302,0.147
SMC,OGLE-SMC-RRLYR-3266,RRab,0.5684852,6000.53893,19.610,19.086,0.634
SMC,OGLE-SMC-RRLYR-3267,RRab,0.5919290,6000.11869,17.712,16.767,0.077
SMC,OGLE-SMC-RRLYR-3268,RRab,0.6506954,6000.64054,19.347,18.864,0.352
SMC,OGLE-SMC-RRLYR-3269,RRab,0.6398627,6000.37082,19.640,19.103,0.534
SMC,OGLE-SMC-RRLYR-3270,RRab,0.6671069,6000.54359,19.729,19.114,0.326
SMC,OGLE-SMC-RRLYR-3271,RRab,0.6283753,6000.53519,19.705,19.146,0.533
SMC,OGLE-SMC-RRLYR-3272,RRab,0.5972884,6000.41695,19.354,18.752,0.537
SMC,OGLE-SMC-RRLYR-3273,RRab,0.5702054,6000.34848,19.595,19.035,0.582
SMC,OGLE-SMC-RRLYR-3274,RRc,0.4094639,6000.02763,19.605,19.221,0.309
SMC,OGLE-SMC-RRLYR-3275,RRab,0.5504961,6000.10916,19.490,19.000,0.765
SMC,OGLE-SMC-RRLYR-3276,RRab,0.8263438,6000.35323,19.638,18.958,0.442
SMC,OGLE-SMC-RRLYR-3277,RRab,0.5085077,6000.41043,19.556,19.084,0.805
SMC,OGLE-SMC-RRLYR-3278,RRc,0.3370531,6000.13458,19.593,19.163,0.308
SMC,OGLE-SMC-RRLYR-3279,RRab,0.5324214,6000.04400,19.657,19.156,0.717
SMC,OGLE-SMC-RRLYR-3280,RRab,0.5507539,6000.51813,19.673,19.098,0.726
SMC,OGLE-SMC-RRLYR-3281,RRc,0.3591265,6000.34982,19.843,19.377,0.294
SMC,OGLE-SMC-RRLYR-3282,RRab,0.6001629,6000.45573,16.165,15.472,0.468
SMC,OGLE-SMC-RRLYR-3283,RRab,0.5623801,6000.43880,19.645,19.094,0.671
SMC,OGLE-SMC-RRLYR-3284,RRab,0.6380903,6000.63690,19.531,18.904,0.430
SMC,OGLE-SMC-RRLYR-3286,RRab,0.5956663,6000.25716,19.560,18.913,0.393
SMC,OGLE-SMC-RRLYR-3287,RRab,0.5795814,6000.44162,19.656,19.120,0.548
SMC,OGLE-SMC-RRLYR-3288,RRab,0.5655070,6000.46905,19.558,19.078,0.676
SMC,OGLE-SMC-RRLYR-3289,RRab,0.6210168,6000.42440,19.671,19.043,0.262
SMC,OGLE-SMC-RRLYR-3290,RRab,0.6172954,6000.39806,19.546,18.977,0.655
SMC,OGLE-SMC-RRLYR-3293,RRab,0.5115020,6000.10315,19.602,19.096,0.827
SMC,OGLE-SMC-RRLYR-3294,RRab,0.6753452,6000.54491,19.460,18.852,0.493
SMC,OGLE-SMC-RRLYR-3295,RRab,0.6521388,6000.64683,19.679,19.074,0.273
SMC,OGLE-SMC-RRLYR-3296,RRab,0.5688060,6000.50121,19.785,19.220,0.552
SMC,OGLE-SMC-RRLYR-3297,RRab,0.5063085,6000.44830,19.461,19.018,0.876
SMC,OGLE-SMC-RRLYR-3298,RRab,0.5515140,6000.09473,19.692,19.122,0.680
SMC,OGLE-SMC-RRLYR-3299,RRc,0.3673996,6000.22238,19.649,19.164,0.282
SMC,OGLE-SMC-RRLYR-3300,RRab,0.5785060,6000.44229,19.778,19.187,0.455
SMC,OGLE-SMC-RRLYR-3302,RRab,0.5417806,6000.40875,19.737,19.158,0.748
SMC,OGLE-SMC-RRLYR-3303,RRc,0.3472502,6000.34301,19.763,19.368,0.308
SMC,OGLE-SMC-RRLYR-3304,RRab,0.5089932,6000.08866,19.845,19.302,0.638
SMC,OGLE-SMC-RRLYR-3306,RRab,0.6420861,6000.39165,19.662,19.073,0.269
SMC,OGLE-SMC-RRLYR-3308,RRc,0.3610852,6000.29874,19.575,19.147,0.249
SMC,OGLE-SMC-RRLYR-3309,RRab,0.6054960,6000.22011,19.596,18.972,0.489
SMC,OGLE-SMC-RRLYR-3310,RRab,0.5303965,6000.17582,19.501,18.937,0.782
SMC,OGLE-SMC-RRLYR-3312,RRab,0.7009391,6000.15777,19.502,18.924,0.546
SMC,OGLE-SMC-RRLYR-3313,RRab,0.6048580,6000.31242,19.758,19.196,0.612
SMC,OGLE-SMC-RRLYR-3314,RRc,0.3520201,6000.13332,19.579,19.145,0.332
SMC,OGLE-SMC-RRLYR-3316,RRc,0.4242083,6000.22726,19.699,19.193,0.266
SMC,OGLE-SMC-RRLYR-3317,RRc,0.3715575,6000.28948,13.973,13.566,0.269
SMC,OGLE-SMC-RRLYR-3318,RRab,0.6093639,6000.46415,19.576,18.989,0.532
SMC,OGLE-SMC-RRLYR-3319,RRab,0.6045539,6000.27982,19.668,19.104,0.360
SMC,OGLE-SMC-RRLYR-3320,RRab,0.5490512,6000.46022,19.757,19.205,0.599
SMC,OGLE-SMC-RRLYR-3321,RRab,0.5913163,6000.48164,16.931,16.395,0.517
SMC,OGLE-SMC-RRLYR-3322,RRab,0.6397350,6000.00526,19.636,18.989,0.440
SMC,OGLE-SMC-RRLYR-3323,RRab,0.5950079,6000.34913,19.736,19.154,0.587
SMC,OGLE-SMC-RRLYR-3324,RRab,0.5054239,6000.14606,19.801,19.370,0.677
SMC,OGLE-SMC-RRLYR-3325,RRab,0.5721274,6000.34046,19.545,19.060,0.497
SMC,OGLE-SMC-RRLYR-3326,RRab,0.7425442,6000.25821,19.884,19.270,0.273
SMC,OGLE-SMC-RRLYR-3329,RRab,0.5806753,6000.38657,19.522,18.977,0.590
SMC,OGLE-SMC-RRLYR-3330,RRab,0.5213858,6000.25805,19.674,19.129,0.615
SMC,OGLE-SMC-RRLYR-3331,RRab,0.5770060,6000.03224,19.742,19.170,0.519
SMC,OGLE-SMC-RRLYR-3332,RRab,0.5924656,6000.06855,19.623,19.061,0.595
SMC,OGLE-SMC-RRLYR-3333,RRab,0.5777944,6000.10317,19.782,19.299,0.693
SMC,OGLE-SMC-RRLYR-3334,RRc,0.3236870,6000.23488,19.357,18.940,0.348
SMC,OGLE-SMC-RRLYR-3335,RRab,0.6244563,6000.00245,19.382,18.785,0.544
SMC,OGLE-SMC-RRLYR-3336,RRab,0.6041815,6000.47779,19.597,19.047,0.445
SMC,OGLE-SMC-RRLYR-3337,RRab,0.5474163,6000.53258,19.513,19.056,0.726
SMC,OGLE-SMC-RRLYR-3338,RRab,0.5818863,6000.56944,19.702,19.159,0.430
SMC,OGLE-SMC-RRLYR-3339,RRab,0.6376864,6000.43317,19.213,18.631,0.417
SMC,OGLE-SMC-RRLYR-3340,RRab,0.5388116,6000.43138,19.510,19.077,0.732
SMC,OGLE-SMC-RRLYR-3341,RRab,0.6344346,6000.12542,19.559,19.019,0.521
SMC,OGLE-SMC-RRLYR-3342,RRc,0.3792270,6000.15752,16.001,15.541,0.298
SMC,OGLE-SMC-RRLYR-3343,RRab,0.5861930,6000.08306,19.772,19.179,0.450
SMC,OGLE-SMC-RRLYR-3344,RRc,0.3387424,6000.33291,19.667,19.244,0.286
SMC,OGLE-SMC-RRLYR-3345,RRab,0.5750767,6000.04529,19.569,19.053,0.605
SMC,OGLE-SMC-RRLYR-3347,RRab,0.6542069,6000.24849,19.633,19.054,0.274
SMC,OGLE-SMC-RRLYR-3348,RRab,0.6135344,6000.22319,17.228,16.625,0.606
SMC,OGLE-SMC-RRLYR-3349,RRab,0.5932876,6000.50272,19.498,18.879,0.666
SMC,OGLE-SMC-RRLYR-3350,RRab,0.5949878,6000.19054,19.739,19.186,0.434
SMC,OGLE-SMC-RRLYR-3351,RRab,0.5843130,6000.12648,19.744,19.213,0.503
SMC,OGLE-SMC-RRLYR-3352,RRab,0.6826203,6000.57262,19.793,19.112,0.286
SMC,OGLE-SMC-RRLYR-3354,RRab,0.5767273,6000.07014,20.145,19.572,0.547
SMC,OGLE-SMC-RRLYR-3355,RRab,0.6400818,6000.62987,19.642,19.082,0.507
SMC,OGLE-SMC-RRLYR-3356,RRc,0.3612380,6000.15171,19.648,19.213,0.330
SMC,OGLE-SMC-RRLYR-3357,RRab,0.5870894,6000.30496,19.512,19.000,0.262
SMC,OGLE-SMC-RRLYR-3358,RRab,0.6181804,6000.32542,19.642,19.087,0.528
SMC,OGLE-SMC-RRLYR-3359,RRab,0.5433190,6000.14760,19.574,19.117,0.650
SMC,OGLE-SMC-RRLYR-3360,RRab,0.6497496,6000.02264,19.587,18.986,0.318
SMC,OGLE-SMC-RRLYR-3361,RRab,0.5781538,6000.39132,19.403,18.540,0.348
SMC,OGLE-SMC-RRLYR-3362,RRab,0.5497175,6000.37658,19.595,19.095,0.684
SMC,OGLE-SMC-RRLYR-3363,RRab,0.6095297,6000.22946,19.801,19.159,0.389
SMC,OGLE-SMC-RRLYR-3364,RRab,0.6231355,6000.03064,19.818,19.233,0.391
SMC,OGLE-SMC-RRLYR-3365,RRab,0.6075619,6000.28283,19.667,19.097,0.502
SMC,OGLE-SMC-RRLYR-3366,RRab,0.6458797,6000.08765,19.705,19.124,0.298
SMC,OGLE-SMC-RRLYR-3367,RRab,0.6941312,6000.34836,19.654,18.980,0.132
SMC,OGLE-SMC-RRLYR-3368,RRab,0.6091842,6000.09385,19.824,19.265,0.587
SMC,OGLE-SMC-RRLYR-3369,RRab,0.6580729,6000.14599,19.858,19.183,0.361
SMC,OGLE-SMC-RRLYR-3370,RRab,0.5872217,6000.05572,19.401,18.874,0.556
SMC,OGLE-SMC-RRLYR-3372,RRab,0.5960372,6000.23279,19.564,18.965,0.488
SMC,OGLE-SMC-RRLYR-3373,RRab,0.6395991,6000.46416,19.553,18.948,0.326
SMC,OGLE-SMC-RRLYR-3374,RRab,0.5737570,6000.57075,19.985,19.446,0.632
SMC,OGLE-SMC-RRLYR-3375,RRab,0.5664433,6000.35083,19.682,19.117,0.542
SMC,OGLE-SMC-RRLYR-3376,RRc,0.3011031,6000.04844,19.811,19.462,0.199
SMC,OGLE-SMC-RRLYR-3377,RRab,0.6237362,6000.45536,19.633,19.157,0.397
SMC,OGLE-SMC-RRLYR-3378,RRab,0.5532092,6000.38410,19.400,18.878,0.651
SMC,OGLE-SMC-RRLYR-3379,RRab,0.5180584,6000.21414,19.687,19.184,0.786
SMC,OGLE-SMC-RRLYR-3380,RRab,0.6364662,6000.04812,19.780,19.168,0.367
SMC,OGLE-SMC-RRLYR-3381,RRab,0.5706690,6000.06315,19.509,18.953,0.399
SMC,OGLE-SMC-RRLYR-3382,RRab,0.6955146,6000.50244,19.697,19.095,0.430
SMC,OGLE-SMC-RRLYR-3383,RRab,0.9748627,6000.26043,19.177,18.578,0.491
SMC,OGLE-SMC-RRLYR-3384,RRab,0.6724644,6000.33974,19.528,18.940,0.135
SMC,OGLE-SMC-RRLYR-3385,RRab,0.5827114,6000.56142,19.732,19.074,0.618
SMC,OGLE-SMC-RRLYR-3387,RRab,0.5641307,6000.19052,19.743,19.226,0.676
SMC,OGLE-SMC-RRLYR-3388,RRab,0.5251379,6000.12476,19.751,19.237,0.602
SMC,OGLE-SMC-RRLYR-3389,RRab,0.6309537,6000.20569,19.704,19.026,0.341
SMC,OGLE-SMC-RRLYR-3390,RRab,0.5759770,6000.20930,19.526,18.893,0.630
SMC,OGLE-SMC-RRLYR-3392,RRc,0.3687557,6000.10676,19.716,19.220,0.326
SMC,OGLE-SMC-RRLYR-3393,RRab,0.6069371,6000.37521,19.723,19.134,0.421
SMC,OGLE-SMC-RRLYR-3394,RRab,0.6411944,6000.37715,19.570,18.994,0.329
SMC,OGLE-SMC-RRLYR-3395,RRc,0.3422826,6000.34057,19.616,19.166,0.373
SMC,OGLE-SMC-RRLYR-3396,RRab,0.6036054,6000.17969,19.458,18.775,0.655
SMC,OGLE-SMC-RRLYR-3397,RRab,0.6297056,6000.61348,19.737,19.106,0.389
SMC,OGLE-SMC-RRLYR-3398,RRc,0.3697602,6000.08941,19.796,19.240,0.257
SMC,OGLE-SMC-RRLYR-3399,RRab,0.6011810,6000.50907,19.593,19.016,0.632
SMC,OGLE-SMC-RRLYR-3400,RRab,0.6415153,6000.58842,19.739,19.130,0.283
SMC,OGLE-SMC-RRLYR-3401,RRc,0.3635980,6000.13014,19.598,19.179,0.297
SMC,OGLE-SMC-RRLYR-3402,RRab,0.6312590,6000.35809,19.422,18.873,0.353
SMC,OGLE-SMC-RRLYR-3403,RRab,0.5920047,6000.04051,19.657,19.029,0.563
SMC,OGLE-SMC-RRLYR-3404,RRab,0.6612052,6000.19948,19.530,18.934,0.239
SMC,OGLE-SMC-RRLYR-3405,RRab,0.5139473,6000.34198,19.754,19.228,0.778
SMC,OGLE-SMC-RRLYR-3406,RRab,0.6252389,6000.60332,19.673,19.050,0.334
SMC,OGLE-SMC-RRLYR-3407,RRab,0.5687206,6000.34762,19.667,19.152,0.685
SMC,OGLE-SMC-RRLYR-3408,RRc,0.3966509,6000.35701,19.388,19.024,0.413
SMC,OGLE-SMC-RRLYR-3409,RRab,0.4960655,6000.30743,19.732,19.284,0.699
SMC,OGLE-SMC-RRLYR-3411,RRab,0.6126648,6000.20260,19.752,19.110,0.339
SMC,OGLE-SMC-RRLYR-3413,RRab,0.5676967,6000.46429,19.519,18.958,0.481
SMC,OGLE-SMC-RRLYR-3414,RRab,0.5846314,6000.25692,19.620,19.106,0.455
SMC,OGLE-SMC-RRLYR-3415,RRab,0.5522669,6000.43927,19.736,19.172,0.709
SMC,OGLE-SMC-RRLYR-3416,RRab,0.6368432,6000.62583,19.413,18.849,0.641
SMC,OGLE-SMC-RRLYR-3417,RRab,0.6102704,6000.40664,19.714,19.126,0.518
SMC,OGLE-SMC-RRLYR-3418,RRc,0.3829489,6000.00816,19.574,19.073,0.301
SMC,OGLE-SMC-RRLYR-3420,RRc,0.4076024,6000.38518,19.665,19.142,0.284
SMC,OGLE-SMC-RRLYR-3421,RRab,0.5644068,6000.55154,19.691,19.152,0.474
SMC,OGLE-SMC-RRLYR-3422,RRc,0.4603065,6000.16491,19.665,19.148,0.235
SMC,OGLE-SMC-RRLYR-3423,RRab,0.6299925,6000.26732,19.551,18.913,0.329
SMC,OGLE-SMC-RRLYR-3424,RRab,0.6106081,6000.29561,19.799,19.195,0.527
SMC,OGLE-SMC-RRLYR-3425,RRc,0.3463489,6000.10380,19.442,19.008,0.373
SMC,OGLE-SMC-RRLYR-3427,RRc,0.3663219,6000.03665,19.649,19.214,0.325
SMC,OGLE-SMC-RRLYR-3428,RRab,0.6726333,6000.49756,19.710,19.114,0.197
SMC,OGLE-SMC-RRLYR-3429,RRab,0.6154490,6000.44548,19.654,19.099,0.503
SMC,OGLE-SMC-RRLYR-3430,RRab,0.5234362,6000.25425,19.399,18.888,0.782
SMC,OGLE-SMC-RRLYR-3431,RRab,0.5932647,6000.53802,19.628,19.019,0.534
SMC,OGLE-SMC-RRLYR-3432,RRab,0.6207221,6000.24685,19.660,18.988,0.355
SMC,OGLE-SMC-RRLYR-3433,RRab,0.6452878,6000.11105,19.659,19.031,0.269
SMC,OGLE-SMC-RRLYR-3434,RRab,0.5630283,6000.04354,20.003,19.410,0.459
SMC,OGLE-SMC-RRLYR-3435,RRab,0.6144541,6000.49735,19.483,18.917,0.353
SMC,OGLE-SMC-RRLYR-3436,RRc,0.3093804,6000.22013,19.577,19.137,0.352
SMC,OGLE-SMC-RRLYR-3437,RRc,0.3555331,6000.14038,19.669,19.218,0.315
SMC,OGLE-SMC-RRLYR-3438,RRab,0.5505948,6000.45483,19.763,19.197,0.494
SMC,OGLE-SMC-RRLYR-3439,RRc,0.3579246,6000.11209,19.449,19.044,0.354
SMC,OGLE-SMC-RRLYR-3440,RRab,0.6080642,6000.33267,19.615,19.021,0.390
SMC,OGLE-SMC-RRLYR-3441,RRab,0.5689378,6000.13173,19.853,19.311,0.590
SMC,OGLE-SMC-RRLYR-3442,RRab,0.6314194,6000.28408,19.813,19.226,0.445
SMC,OGLE-SMC-RRLYR-3443,RRc,0.3604100,6000.13912,19.541,19.038,0.325
SMC,OGLE-SMC-RRLYR-3444,RRab,0.5633223,6000.24044,19.581,19.066,0.328
SMC,OGLE-SMC-RRLYR-3445,RRab,0.6071209,6000.47292,19.424,18.828,0.328
SMC,OGLE-SMC-RRLYR-3446,RRab,0.5822845,6000.24798,18.392,17.818,0.542
SMC,OGLE-SMC-RRLYR-3448,RRab,0.6802464,6000.50906,19.770,19.199,0.492
SMC,OGLE-SMC-RRLYR-3449,RRab,0.5651095,6000.21722,18.283,17.902,0.476
SMC,OGLE-SMC-RRLYR-3450,RRc,0.3386778,6000.06228,19.740,19.295,0.314
SMC,OGLE-SMC-RRLYR-3451,RRab,0.5136861,6000.03829,19.635,19.150,0.798
SMC,OGLE-SMC-RRLYR-3452,RRab,0.5928657,6000.47407,19.567,18.996,0.621
SMC,OGLE-SMC-RRLYR-3454,RRab,0.6115085,6000.17356,19.430,18.822,0.404
SMC,OGLE-SMC-RRLYR-3455,RRab,0.6128394,6000.30385,19.591,19.042,0.435
SMC,OGLE-SMC-RRLYR-3456,RRab,0.5885596,6000.38436,19.548,18.738,0.240
