# Kepler long-cadence light curve for KIC 7944142 (HD 176694, Kp = 7.82), a
# red giant whose surface rings with solar-like oscillations.
# Source: MAST / Kepler SPOC PDCSAP via lightkurve search_lightcurve(
#   'KIC 7944142', mission='Kepler', exptime=1800).download_all().stitch(),
#   then remove_nans() and remove_outliers(sigma=5).
# 18 quarters, 65259 points, 1470 d baseline,
#   29.42 min cadence, 672 ppm rms.
# ppm = (PDCSAP / median - 1) x 1e6. Quarter gaps are left in; the scene fills
#   them with zeros on a regular grid so a plain numpy FFT is enough.
# Published seismology for comparison (Yu et al. 2018, ApJS 236, 42,
#   VizieR J/ApJS/236/42): numax = 74.75 +- 0.63 muHz, Dnu = 6.993 muHz,
#   Teff = 5046 K, M = 1.59 Msun, R = 8.38 Rsun (RGB-corrected).
# Columns: bkjd_day = BJD_TDB - 2454833; flux_ppm is dimensionless x 1e6.
bkjd_day,flux_ppm
293.672900,-52.9
293.693332,193.8
293.713765,597.1
293.734198,819.7
293.754630,409.8
293.775063,21.8
293.795496,-83.3
293.815929,-9.5
293.836361,-109.7
293.856794,-231.1
293.877227,-258.7
293.897660,-98.5
293.918092,-194.5
293.938525,-23.5
293.958958,369.5
293.979391,681.2
293.999823,723.5
294.020256,450.1
294.040689,203.3
294.061122,-21.2
294.081554,-382.8
294.101987,-524.5
294.122420,-406.0
294.142853,4.1
294.163285,238.7
294.183718,328.2
294.204151,269.7
294.224584,278.0
294.245016,471.7
294.265449,796.3
294.285882,947.5
294.306315,827.9
294.326747,614.9
294.347180,171.7
294.367613,-171.6
294.388046,-53.4
294.408478,405.8
294.428911,899.2
294.449344,1184.3
294.469777,1477.1
294.490209,1269.0
294.510642,965.1
294.531075,716.8
294.551507,577.8
294.571940,712.4
294.592373,877.4
294.612806,1025.6
294.633239,815.2
294.653671,829.7
294.674104,743.3
294.694537,501.9
294.714970,491.3
294.735402,683.1
294.755835,880.6
294.776268,1069.5
294.796701,1158.7
294.817133,911.7
294.837566,451.4
294.857999,9.4
294.878431,-86.1
294.898864,-162.4
294.919297,-152.1
294.939730,205.9
294.960162,487.0
294.980595,645.3
295.001028,396.0
295.021461,-229.7
295.041893,-753.0
295.062326,-671.8
295.082759,-85.7
295.103192,709.7
295.123624,1203.5
295.144057,735.6
295.164490,42.8
295.184923,-618.2
295.205355,-1139.9
295.225788,-1081.3
295.246221,-460.0
295.266654,138.6
295.287086,232.7
295.307519,-268.2
295.327952,-818.2
295.348385,-1232.4
295.368817,-1028.2
295.389250,-608.0
295.409683,-227.6
295.430116,75.8
295.450548,212.2
295.470981,297.3
295.491414,-24.2
295.511847,-257.1
295.532279,-438.3
295.552712,-452.6
295.573145,-308.5
295.593578,-129.8
295.614010,146.5
295.634443,220.3
295.654876,-60.9
295.675309,-362.2
295.695741,-66.3
295.716174,223.4
295.736607,163.3
295.757040,177.7
295.777472,156.0
295.797905,-69.6
295.818338,-141.9
295.838771,17.6
295.859203,12.9
295.879636,20.0
295.900069,-7.2
295.920502,-93.4
295.940934,-152.5
295.961367,-43.6
295.981800,144.2
296.002233,-30.1
296.022665,149.8
296.043098,518.3
296.063531,709.3
296.083964,520.8
296.104396,476.7
296.124829,835.1
296.145262,1000.5
296.165694,999.3
296.186127,691.7
296.206560,397.6
296.226993,198.6
296.247425,419.1
296.267858,902.5
296.288291,1184.0
296.308724,990.2
296.329156,749.7
296.349589,454.8
296.370022,222.1
296.390455,255.0
296.410887,453.1
296.451753,413.3
296.472186,51.3
296.492618,-69.9
296.513051,-80.5
296.533484,-193.5
296.553917,-327.6
296.594782,-626.5
296.615215,-274.5
296.635647,197.9
296.656080,357.9
296.676513,296.0
296.696946,276.7
296.717379,181.1
296.737811,100.3
296.758244,208.3
296.778677,207.1
296.799110,339.9
296.819542,336.5
296.839975,50.5
296.860408,-192.6
296.880841,-214.9
296.901273,-151.9
296.921706,-177.1
296.942139,-179.3
296.962571,-182.6
296.983004,-202.9
297.003437,-324.4
297.023870,-481.1
297.044302,-600.6
297.064735,-862.5
297.085168,-959.6
297.105601,-721.5
297.126033,-320.7
297.146466,-302.0
297.166899,-342.6
297.187332,-410.3
297.207764,-412.9
297.228197,-175.3
297.248630,-69.2
297.269063,-2.6
297.289495,140.8
297.309928,297.1
297.330361,230.7
297.350794,-55.6
297.371226,-70.6
297.391659,-131.4
297.412092,-93.9
297.432525,302.6
297.452957,555.8
297.473390,633.8
297.493823,736.2
297.514256,613.7
297.534688,423.6
297.555121,329.7
297.575554,607.0
297.595987,786.9
297.616419,716.2
297.636852,351.8
297.657285,51.9
297.677718,172.9
297.698150,304.7
297.718583,379.9
297.739016,293.5
297.759449,157.5
297.779881,-5.7
297.800314,-62.5
297.820747,132.3
297.841179,451.7
297.861612,582.0
297.882045,313.9
297.902478,252.8
297.922910,317.7
297.943343,420.6
297.963776,738.9
297.984209,1021.4
298.004641,1268.1
298.025074,1527.1
298.045507,1604.9
298.065940,1283.4
298.086372,725.7
298.106805,407.0
298.127238,385.5
298.147671,813.6
298.168103,1341.3
298.188536,1412.5
298.208969,956.1
298.229402,304.1
298.249834,-41.8
298.270267,-72.9
298.290700,112.9
298.311133,693.6
298.331565,1062.9
298.351998,1171.1
298.372431,1092.9
298.392864,742.3
298.413296,413.1
298.433729,119.9
298.454162,-13.5
298.474595,216.1
298.495027,449.1
298.515460,433.0
298.535893,343.8
298.556326,-29.7
298.576758,-494.8
298.597191,-730.8
298.617624,-589.0
298.638056,-354.1
298.658489,-199.8
298.678922,-178.8
298.699355,-309.8
298.719788,-617.7
298.740220,-627.3
298.760653,-488.9
298.781086,-88.8
298.801519,0.6
298.821951,-169.9
298.842384,-506.5
298.862817,-703.1
298.883250,-587.5
298.903682,-297.4
298.924115,-375.5
298.944548,-490.2
298.964980,-815.6
298.985413,-1126.3
299.005846,-1034.0
299.026279,-589.5
299.046711,-97.9
299.067144,-156.5
299.087577,-288.2
299.108010,-360.8
299.128442,-225.4
299.148875,-5.8
299.169308,67.4
299.189741,-68.4
299.210173,-187.1
299.230606,-233.2
299.251039,69.5
299.271472,-73.2
299.291904,-422.1
299.312337,-391.3
299.332770,-466.9
299.353203,-360.4
299.373635,-34.6
299.394068,357.7
299.434934,288.2
299.455366,566.5
299.475799,688.6
299.496232,602.2
299.516664,328.3
299.537097,212.1
299.557530,52.1
299.577963,-143.7
299.598395,62.6
299.618828,447.2
299.639261,857.7
299.659694,1011.8
299.680126,954.6
299.700559,906.0
299.720992,1003.0
299.741425,1056.9
299.761858,914.1
299.782290,823.1
299.802723,672.8
299.823156,579.5
299.843588,459.1
299.864021,294.4
299.884454,376.5
299.904887,381.4
299.925319,390.6
299.945752,159.9
299.966185,-72.7
299.986618,-55.9
300.007050,90.5
300.027483,345.5
300.047916,628.6
300.068349,430.7
300.088781,133.9
300.109214,-286.3
300.129647,-556.7
300.150080,-628.7
300.170512,-469.4
300.190945,219.6
300.211378,613.8
300.231811,551.7
300.252243,281.0
300.272676,-173.4
300.293109,-664.3
300.313542,-556.1
300.333974,-204.8
300.374840,360.8
300.395273,570.4
300.415705,450.5
300.436138,-351.7
300.456571,-1033.0
300.477004,-1304.5
300.497436,-1078.6
300.517869,-576.7
300.538302,29.0
300.558735,94.7
300.579167,-90.8
300.599600,-151.2
300.620033,-330.4
300.640466,103.6
300.660898,602.7
300.681331,482.0
300.701764,71.4
300.722197,-479.3
300.742629,-1209.3
300.763062,-1585.0
300.783495,-1411.6
300.803928,-1086.9
300.824360,-796.0
300.844793,-564.3
300.865226,-417.6
300.885659,-92.6
300.906091,60.0
300.926524,-104.8
300.946957,-300.8
300.967390,-311.1
300.987822,-338.9
301.008255,-264.5
301.028688,44.8
301.049120,451.1
301.069553,909.8
301.089986,1275.3
301.110419,1525.9
301.130851,1405.7
301.151284,1127.6
301.171717,693.3
301.192150,204.4
301.212582,-206.5
301.233015,-236.6
301.253448,33.9
301.273881,232.6
301.294313,205.5
301.314746,-207.1
301.335179,-666.3
301.355612,-888.1
301.376044,-1075.7
301.396477,-911.2
301.416910,-408.6
301.437343,14.1
301.457775,163.8
301.478208,-93.8
301.498641,-368.1
301.519074,-291.9
301.539506,-62.8
301.559939,-76.8
301.580372,21.1
301.600805,559.7
301.621237,694.9
301.641670,327.8
301.662103,-31.8
301.682536,-217.6
301.702968,-72.7
301.723401,35.2
301.743834,144.6
301.764267,246.2
301.784699,289.1
301.805132,226.3
301.825565,-174.2
301.845998,-351.3
301.866430,-412.0
301.886863,-333.7
301.907296,-123.5
301.927729,-114.1
301.948161,-320.3
301.968594,-579.2
301.989027,-582.3
302.009460,-520.4
302.029892,-482.9
302.050325,-427.9
302.070758,-280.2
302.091191,-403.9
302.111623,-502.6
302.132056,-356.0
302.152489,-278.1
302.172922,-250.1
302.193354,-156.0
302.213787,-142.4
302.234220,-117.8
302.254653,98.7
302.275085,268.8
302.295518,300.8
302.315951,252.2
302.336384,165.9
302.356816,100.3
302.377249,142.6
302.418114,555.2
302.438547,469.8
302.458980,270.6
302.479413,330.0
302.499845,335.1
302.520278,524.3
302.540711,843.8
302.561144,1097.4
302.581576,1079.3
302.602009,840.2
302.622442,508.3
302.642875,153.7
302.663307,-65.5
302.683740,125.4
302.704173,357.4
302.724606,725.2
302.745038,913.4
302.765471,839.0
302.785904,520.1
302.806337,305.7
302.826769,143.8
302.847202,451.1
302.867635,859.4
302.888068,1069.8
302.908500,1377.2
302.928933,1458.8
302.949366,1223.1
302.969799,992.7
302.990231,710.0
303.010664,467.8
303.031097,124.7
303.051530,139.8
303.071962,288.7
303.092395,396.0
303.112828,437.4
303.133261,448.3
303.153693,588.4
303.174126,569.1
303.194559,310.7
303.214992,11.8
303.235424,-5.2
303.255857,127.4
303.276290,123.6
303.296723,70.1
303.317155,90.7
303.337588,143.2
303.358021,127.1
303.378454,-9.5
303.398886,31.8
303.419319,27.5
303.439752,144.1
303.460185,-92.3
303.480617,-369.5
303.501050,-444.3
303.521483,-283.2
303.541916,-195.0
303.562348,-242.1
303.582781,-461.8
303.603214,-609.3
303.623647,-701.0
303.644079,-555.7
303.664512,-306.0
303.684945,-296.1
303.705378,-332.3
303.725810,-359.2
303.746243,-610.9
303.766676,-690.3
303.787109,-253.9
303.807541,258.3
303.827974,582.0
303.848407,433.2
303.868840,253.7
303.889272,142.8
303.909705,-139.9
303.930138,-280.0
303.950571,-468.1
303.971003,-374.1
303.991436,-259.1
304.011869,-503.4
304.032302,-529.6
304.052734,-446.3
304.073167,-349.3
304.093600,-408.1
304.114033,-523.8
304.134465,-525.3
304.154898,-446.0
304.175331,-400.7
304.195764,-377.1
304.216196,-194.2
304.236629,107.2
304.257062,260.4
304.277495,89.2
304.297927,-77.0
304.318360,-161.5
304.338793,194.8
304.359226,814.0
304.379658,1065.6
304.400091,1101.4
304.420524,915.8
304.440957,375.3
304.461389,-173.2
304.481822,-406.3
304.502255,-104.0
304.522688,206.8
304.543120,484.6
304.563553,463.1
304.583986,102.5
304.604419,-36.9
304.624851,221.7
304.645284,585.1
304.665717,865.5
304.686150,1105.0
304.706582,1201.5
304.727015,1055.8
304.747448,384.9
304.767881,-176.9
304.788313,-261.5
304.808746,-173.7
304.829179,256.5
304.849612,578.8
304.870044,680.3
304.890477,564.1
304.910910,251.7
304.931343,143.9
304.951775,147.5
304.972208,312.4
304.992641,461.2
305.013074,353.2
305.033506,645.0
305.053939,648.6
305.074372,473.0
305.094805,84.5
305.115237,-188.0
305.135670,-257.1
305.156103,-393.9
305.176536,-445.1
305.196968,-391.4
305.217401,-475.0
305.237834,-722.8
305.258267,-846.0
305.278699,-714.7
305.299132,-260.0
305.319565,68.9
305.339998,200.2
305.360430,160.2
305.401296,-318.2
305.421729,-619.9
305.442161,-574.4
305.462594,-227.7
305.483027,-73.4
305.503460,-30.3
305.523892,59.1
305.544325,-156.6
305.564758,-403.6
305.585191,-675.3
305.605623,-683.4
305.626056,-721.5
305.646489,-784.1
305.666922,-703.6
305.687354,-465.6
305.707787,-354.2
305.728220,-498.6
305.748653,-625.8
305.769085,-507.4
305.789518,-626.5
305.809951,-1047.1
305.830384,-1133.6
305.850816,-1050.2
305.871249,-760.2
305.891682,-302.1
305.912115,-60.1
305.932548,114.7
305.952980,32.4
305.973413,-22.4
305.993846,200.2
306.014278,374.0
306.034711,497.2
306.055144,358.7
306.075577,129.0
306.096009,-225.1
306.116442,-521.8
306.136875,-259.5
306.157308,165.3
306.177741,369.7
306.198173,302.9
306.218606,61.8
306.239039,-19.0
306.259472,25.5
306.279904,291.2
306.300337,407.8
306.320770,317.3
306.341203,85.2
306.361635,53.0
306.382068,253.6
306.402501,401.6
306.422934,612.4
306.443366,710.4
306.463799,804.5
306.484232,913.9
306.504665,809.0
306.525097,952.4
306.545530,1145.8
306.565963,1145.0
306.586396,927.1
306.606828,694.4
306.627261,307.8
306.647694,62.0
306.668127,58.7
306.688559,17.6
306.708992,-0.1
306.729425,142.1
306.749858,171.1
306.770290,-14.2
306.790723,-118.6
306.811156,-170.5
306.831589,-335.7
306.852021,-461.3
306.872454,-618.7
306.892887,-739.3
306.913320,-716.6
306.933753,-399.4
306.954185,-68.4
306.974618,-53.0
306.995051,-391.7
307.015483,-441.4
307.035916,-397.6
307.056349,-374.7
307.076782,-163.2
307.097214,-174.3
307.117647,-141.9
307.138080,228.9
307.158513,276.1
307.178946,74.1
307.199378,-147.0
307.219811,-362.7
307.240244,-260.8
307.260677,-267.9
307.281109,-269.5
307.301542,-420.5
307.321975,-746.5
307.342408,-854.7
307.362840,-411.7
307.383273,-172.4
307.403706,-252.6
307.424139,-443.1
307.444571,-571.9
307.465004,-763.6
307.485437,-1059.9
307.505870,-1106.9
307.526302,-1204.8
307.546735,-1401.6
307.567168,-1597.4
307.587601,-1650.6
307.608033,-1302.2
307.628466,-919.9
307.648899,-405.7
307.669332,145.8
307.689765,312.6
307.710197,226.6
307.730630,95.5
307.751063,34.8
307.771495,62.6
307.791928,77.4
307.812361,-124.8
307.832794,-462.3
307.853227,-784.9
307.873659,-627.0
307.894092,-297.4
307.914525,-81.2
307.934958,0.1
307.955390,-72.9
307.975823,-417.2
307.996256,-595.7
308.016688,-475.8
308.037121,32.5
308.057554,364.5
308.077987,486.9
308.098420,654.6
308.118852,438.1
308.139285,14.2
308.159718,-229.1
308.180151,65.2
308.200583,305.8
308.221016,514.4
308.241449,560.8
308.261882,307.9
308.282314,89.4
308.302747,-161.6
308.323180,-563.3
308.343613,-652.3
308.384478,223.9
308.404911,174.0
308.425344,6.7
308.445777,-19.6
308.466209,-162.9
308.486642,-236.3
308.507075,-38.7
308.527508,-59.3
308.547940,-109.5
308.568373,-105.8
308.588806,-48.3
308.609239,-228.2
308.629671,-129.0
308.650104,134.2
308.670537,56.6
308.690970,-118.1
308.711402,12.0
308.731835,142.9
308.752268,253.3
308.772701,472.3
308.793133,295.9
308.813566,122.3
308.833999,107.5
308.854432,-106.9
308.874865,-309.1
308.895297,-534.8
308.915730,-621.9
308.936163,-648.1
308.956595,-827.2
308.977028,-797.3
308.997461,-433.9
309.017894,-216.0
309.038327,-248.4
309.058759,-452.6
309.079192,-635.3
309.099625,-637.1
309.120058,-822.4
309.140490,-848.1
309.160923,-803.8
309.181356,-780.4
309.201789,-1062.2
309.222221,-1236.7
309.242654,-1311.7
309.263087,-1213.5
309.283520,-951.6
309.303952,-675.5
309.324385,-428.1
309.344818,-438.4
309.365251,-879.1
309.385684,-1081.9
309.406116,-1261.9
309.426549,-1118.9
309.446982,-761.7
309.467415,-523.1
309.487847,-517.1
309.508280,-547.1
309.528713,-557.0
309.549146,-502.0
309.569578,-311.0
309.590011,-167.5
309.610444,2.6
309.630877,245.1
309.651309,161.1
309.671742,19.4
309.692175,-149.7
309.712608,-109.4
309.733041,221.6
309.753473,535.6
309.773906,574.1
309.794339,306.1
309.814772,44.9
309.835204,-145.1
309.855637,-100.4
309.876070,0.8
309.896503,212.1
309.916935,314.0
309.937368,283.8
309.957801,198.0
309.978234,42.2
309.998667,-76.5
310.019099,-188.4
310.039532,-421.7
310.059965,-540.9
310.080398,-582.1
310.100830,-708.4
310.121263,-642.9
310.141696,-233.7
310.162129,148.2
310.182561,215.3
310.202994,61.5
310.223427,-68.7
310.243860,74.6
310.264292,665.2
310.284725,903.6
310.305158,644.0
310.325591,36.0
310.346024,-617.6
310.366456,-801.4
310.386889,-540.9
310.407322,-193.4
310.427755,85.2
310.448187,115.3
310.468620,-25.0
310.489053,-382.4
310.509486,-641.8
310.529918,-868.3
310.550351,-689.7
310.570784,-761.8
310.591217,-977.7
310.611649,-1127.8
310.632082,-1064.1
310.652515,-943.8
310.672948,-786.4
310.693381,-622.8
310.713813,-561.8
310.734246,-794.4
310.754679,-1151.4
310.775112,-1407.7
310.795544,-1242.7
310.815977,-913.3
310.836410,-597.8
310.856843,-578.8
310.877275,-884.8
310.897708,-1275.8
310.918141,-1538.0
310.938574,-1398.3
310.959007,-1181.7
310.979439,-784.1
310.999872,-480.8
311.020305,-27.2
311.040738,52.3
311.061170,-143.2
311.081603,-670.5
311.102036,-1044.9
311.122469,-914.0
311.142901,-886.9
311.163334,-770.9
311.183767,-562.0
311.204200,-67.2
311.224633,264.6
311.245065,208.4
311.265498,259.0
311.285931,293.1
311.306364,416.8
311.326796,803.5
311.367662,912.8
311.388095,741.8
311.408527,677.8
311.428960,765.8
311.449393,953.7
311.469826,1169.3
311.490258,1217.1
311.510691,1311.4
311.531124,1083.7
311.551557,907.2
311.571990,638.4
311.592422,267.9
311.612855,327.0
311.633288,801.2
311.653721,1207.6
311.674153,1236.6
311.694586,950.7
311.715019,680.7
311.735452,266.8
311.755884,414.3
311.776317,746.1
311.796750,698.7
311.817183,472.7
311.837616,110.5
311.858048,-282.2
311.878481,-213.4
311.898914,68.5
311.919347,291.7
311.939779,364.4
311.960212,202.5
311.980645,22.3
312.001078,232.1
312.021510,860.9
312.041943,1240.5
312.062376,1112.2
312.082809,927.8
312.103242,859.7
312.123674,360.5
312.144107,-117.2
312.164540,-405.7
312.184973,-272.5
312.205405,-133.9
312.225838,-213.0
312.246271,-375.3
312.266704,-515.8
312.287137,-625.4
312.307569,-709.7
312.328002,-572.6
312.348435,-461.1
312.368868,-644.1
312.389300,-784.8
312.409733,-840.1
312.430166,-841.2
312.450599,-548.0
312.471032,-241.1
312.491464,-365.1
312.511897,-552.4
312.532330,-802.2
312.552763,-1075.3
312.573195,-1039.1
312.593628,-805.0
312.614061,-478.0
312.634494,-67.2
312.654927,-282.6
312.675359,-641.6
312.695792,-732.3
312.716225,-472.4
312.736658,-77.5
312.757090,3.7
312.777523,-265.7
312.797956,-513.6
312.818389,-519.2
312.838821,-301.6
312.859254,-103.2
312.879687,-99.6
312.900120,-314.5
312.920553,-490.2
312.940985,-482.1
312.961418,-474.9
312.981851,-327.3
313.002284,-139.0
313.022716,93.8
313.043149,100.3
313.063582,-198.2
313.084015,-771.7
313.104448,-1263.8
313.124880,-1286.6
313.145313,-1064.7
313.165746,-354.9
313.186179,67.9
313.206611,88.3
313.227044,-138.6
313.247477,-316.9
313.267910,-177.1
313.288343,205.2
313.308775,406.4
313.329208,315.9
313.349641,261.9
313.370074,647.5
313.390506,1049.8
313.410939,1405.8
313.431372,1865.9
313.451805,1936.0
313.472238,1674.9
313.492670,1415.7
313.513103,1245.3
313.533536,1467.3
313.553969,1769.4
313.574401,1860.3
313.594834,1702.9
313.615267,1550.9
313.635700,1257.7
313.656132,1038.9
313.676565,1036.4
313.696998,1036.0
313.717431,1007.2
313.737864,906.6
313.758296,591.3
313.778729,285.9
313.799162,121.4
313.819595,-88.8
313.840028,-207.8
313.860460,-271.5
313.880893,-69.3
313.901326,267.4
313.921759,708.7
313.942192,601.1
313.962624,205.8
313.983057,-139.2
314.003490,-197.9
314.023923,-443.8
314.044355,-622.5
314.064788,-447.5
314.085221,-343.1
314.105654,-404.8
314.126086,-454.8
314.146519,-423.7
314.166952,-406.8
314.187385,-508.5
314.207818,-791.8
314.228250,-1109.1
314.248683,-918.9
314.269116,-419.1
314.289549,-22.3
314.309982,-2.6
314.350847,-262.9
314.371280,-303.1
314.391713,-22.4
314.412145,571.3
314.432578,853.5
314.453011,484.9
314.473444,-55.6
314.493877,-393.5
314.514309,-447.0
314.534742,-291.9
314.555175,135.4
314.575608,717.4
314.596040,794.6
314.616473,406.4
314.636906,114.8
314.657339,50.7
314.677772,-95.4
314.698204,57.1
314.718637,338.1
314.739070,529.9
314.759503,738.9
314.779935,649.2
314.800368,560.2
314.820801,611.2
314.841234,992.7
314.861667,1170.9
314.882099,1243.9
314.902532,1185.5
314.922965,1023.4
314.943398,918.3
314.963831,423.2
314.984263,-247.3
315.004696,64.7
315.025129,770.6
315.045562,1190.4
315.065994,1494.4
315.086427,1117.6
315.106860,342.2
315.127293,-42.4
315.147725,-68.5
315.168158,90.5
315.188591,569.1
315.209024,793.0
315.229457,855.9
315.249890,638.0
315.270322,263.8
315.290755,-214.8
315.311188,-312.7
315.331621,-7.6
315.352053,247.1
315.372486,414.6
315.392919,278.6
315.413352,-97.3
315.433785,-731.3
315.454217,-1061.9
315.474650,-1024.4
315.495083,-708.5
315.515516,-357.9
315.535948,-371.8
315.556381,-323.7
315.576814,-478.8
315.597247,-441.6
315.617680,-349.6
315.638112,-345.8
315.658545,-723.6
315.678978,-1030.9
315.699411,-1248.9
315.719844,-1373.2
315.740276,-1278.3
315.760709,-1079.4
315.781142,-988.4
315.801575,-1044.3
315.822008,-1250.4
315.842440,-1594.5
315.862873,-1556.2
315.883306,-1171.7
315.903739,-588.2
315.924171,-142.9
315.944604,-123.1
315.965037,-343.4
315.985470,-234.4
316.005903,-130.3
316.026335,-415.3
316.046768,-204.8
316.067201,57.9
316.087634,365.0
316.108067,551.7
316.128499,455.9
316.148932,348.1
316.169365,373.6
316.189798,437.9
316.210231,529.4
316.230663,587.9
316.251096,582.9
316.271529,345.7
316.291962,74.7
316.312395,-56.6
316.332827,-269.2
316.353260,-451.0
316.373693,-299.5
316.394126,-53.8
316.414558,87.1
316.434991,176.3
316.455424,92.3
316.475857,-108.7
316.496290,-132.4
316.516722,74.5
316.537155,524.0
316.557588,930.8
316.578021,1236.8
316.598454,1249.2
316.618886,1124.6
316.639319,874.3
316.659752,666.9
316.680185,704.4
316.700617,1117.7
316.721050,1213.4
316.741483,1123.7
316.761916,857.4
316.782349,631.2
316.802781,302.3
316.823214,-47.7
316.843647,-35.2
316.864080,192.3
316.884513,295.3
316.904945,150.6
316.925378,-65.8
316.945811,-79.0
316.966244,134.7
316.986677,238.9
317.007109,126.7
317.027542,-108.3
317.047975,-409.8
317.068408,-471.3
317.088841,-733.3
317.109273,-849.2
317.129706,-879.9
317.150139,-431.2
317.170572,49.0
317.191005,255.7
317.211437,23.7
317.231870,-331.3
317.252303,-363.7
317.272736,-659.9
317.293169,-728.1
317.334034,-368.6
317.354467,61.6
317.374900,596.0
317.395333,839.6
317.415765,659.3
317.436198,441.7
317.456631,364.3
317.477064,625.4
317.497496,803.4
317.517929,799.5
317.538362,614.4
317.558795,463.2
317.579228,189.5
317.599660,13.7
317.620093,-113.5
317.640526,2.0
317.660959,-36.1
317.681392,-60.1
317.701824,-128.8
317.722257,-393.0
317.742690,-845.8
317.763123,-1035.7
