# TESS Sector 70 light curve for TRAPPIST-1 (TIC 278892590, T = 13.85).
# Source: MAST / TESS SPOC 2-minute PDCSAP via lightkurve search_lightcurve(
#   'TRAPPIST-1', mission='TESS', exptime=120).
# relative_flux = PDCSAP / median. detrended_flux = lightkurve flatten(
#   window_length=241 cadences ~ 8 h, polyorder=2, niters=3, sigma=3) / median;
#   the 8 h window is far longer than the 36 min transit, so transits survive.
# Flares and the mid-sector downlink gap are left in — both are real.
# Point-to-point scatter is 1.37%, so a single 0.95% transit is
#   invisible; folding on the period is what reveals it.
# TRAPPIST-1 b ephemeris measured from THIS light curve by box-least-squares
#   (astropy BoxLeastSquares, no catalog input): period 1.510919 d,
#   mid-transit 3209.809538 BTJD, duration 30.0 min, 13 transits observed.
#   Published period for comparison: 1.510826 d.
# Columns: btjd_day = BJD_TDB - 2457000; fluxes are dimensionless.
btjd_day,relative_flux,detrended_flux
3213.475397,1.005517,1.005157
3213.476786,1.007075,1.006773
3213.478175,0.995845,0.995405
3213.479564,1.005610,1.005142
3213.480952,1.006118,1.005637
3213.482341,0.984997,0.984452
3213.483730,0.993319,0.992845
3213.485119,1.011475,1.011077
3213.486508,1.036230,1.035854
3213.487897,1.011727,1.011167
3213.489285,1.016095,1.015448
3213.490674,0.994423,0.993685
3213.492063,0.999254,0.998691
3213.493452,0.994086,0.993238
3213.494841,1.013044,1.012079
3213.496230,1.005998,1.005062
3213.497619,1.034988,1.033774
3213.499007,1.001851,1.000859
3213.500396,0.996336,0.995212
3213.501785,1.016776,1.015760
3213.503174,0.984815,0.983811
3213.504563,1.007142,1.006032
3213.505952,0.986826,0.985807
3213.507340,0.999609,0.998625
3213.508729,0.983975,0.983157
3213.510118,1.014718,1.013868
3213.511507,1.022011,1.021032
3213.512896,0.992373,0.991624
3213.514285,0.986527,0.985777
3213.515673,1.003111,1.002348
3213.517062,1.021188,1.020531
3213.518451,0.996305,0.995471
3213.519840,1.000491,0.999725
3213.521229,0.983241,0.982361
3213.522618,1.015738,1.014654
3213.524007,0.978397,0.976968
3213.525395,1.014003,1.012588
3213.526784,1.009146,1.007642
3213.528173,0.979903,0.978089
3213.529562,0.997503,0.995574
3213.530951,0.983250,0.981429
3213.532340,1.009998,1.007946
3213.533728,0.994097,0.992057
3213.535117,0.978791,0.976585
3213.536506,0.995031,0.992675
3213.537895,0.988856,0.986490
3213.539284,1.012602,1.010038
3213.540673,0.977478,0.974936
3213.542062,1.007119,1.004508
3213.543450,1.004626,1.002143
3213.544839,1.028034,1.025649
3213.546228,0.973720,0.971425
3213.547617,0.974910,0.972561
3213.549006,0.992192,0.989736
3213.550395,0.984782,0.982239
3213.551783,0.992053,0.989346
3213.553172,0.999839,0.996983
3213.554561,0.997864,0.995061
3213.555950,1.007764,1.005034
3213.557339,1.001025,0.998496
3213.558728,0.990168,0.987827
3213.560117,1.019278,1.016758
3213.561505,1.000633,0.998045
3213.562894,1.001265,0.998735
3213.564283,0.998258,0.995763
3213.565672,1.009063,1.006692
3213.567061,0.997539,0.995374
3213.568450,0.997166,0.995004
3213.569838,1.006293,1.004046
3213.571227,1.006873,1.004570
3213.572616,0.999792,0.997467
3213.574005,1.019070,1.016821
3213.575394,1.003403,1.001125
3213.576783,1.017425,1.015155
3213.578172,1.007461,1.005218
3213.579560,1.020551,1.018404
3213.580949,0.982917,0.980783
3213.582338,0.995021,0.993030
3213.583727,0.980235,0.978304
3213.585116,0.994208,0.992345
3213.586505,0.982101,0.980414
3213.587893,0.996703,0.994974
3213.589282,1.004161,1.002430
3213.590671,1.011708,1.009811
3213.592060,1.024599,1.022642
3213.593449,1.007492,1.005680
3213.594838,1.019037,1.017416
3213.596226,0.998526,0.996862
3213.597615,1.008292,1.006651
3213.599004,1.025855,1.024339
3213.600393,0.988458,0.986805
3213.601782,0.987818,0.986224
3213.603171,0.995034,0.993510
3213.604560,1.008268,1.006666
3213.605948,0.997392,0.995887
3213.607337,1.024670,1.023075
3213.608726,1.006425,1.004822
3213.610115,1.006631,1.005071
3213.611504,0.999877,0.998223
3213.612893,0.994875,0.993326
3213.614281,1.000054,0.998695
3213.615670,1.018948,1.017526
3213.617059,1.010259,1.008941
3213.618448,1.015129,1.013915
3213.619837,1.003739,1.002371
3213.621226,1.004415,1.002840
3213.622615,0.987618,0.985903
3213.624003,0.988026,0.986342
3213.625392,1.008601,1.006887
3213.626781,1.004559,1.002800
3213.628170,0.995239,0.993610
3213.629559,1.023895,1.022131
3213.630948,1.015113,1.013536
3213.632336,1.021780,1.020316
3213.633725,0.999346,0.997999
3213.635114,1.010989,1.009672
3213.636503,1.017035,1.015482
3213.637892,1.026617,1.025228
3213.639281,1.000509,0.999099
3213.640670,1.005957,1.004525
3213.642058,0.977985,0.976611
3213.643447,1.001292,0.999961
3213.644836,0.996872,0.995521
3213.646225,0.987838,0.986524
3213.647614,0.992433,0.991263
3213.649003,0.973966,0.972939
3213.650391,0.998318,0.997390
3213.651780,1.004270,1.003320
3213.653169,1.016630,1.015672
3213.654558,0.985462,0.984153
3213.655947,1.008886,1.007571
3213.657336,1.002857,1.001362
3213.658725,1.031474,1.029958
3213.660113,0.970014,0.968601
3213.661502,0.983005,0.981576
3213.662891,1.015407,1.013885
3213.664280,0.993237,0.991662
3213.665669,1.006769,1.005148
3213.667058,0.992742,0.991178
3213.668446,1.023800,1.022269
3213.669835,0.985286,0.983701
3213.671224,1.000706,0.999131
3213.672613,1.006372,1.004671
3213.674002,1.015055,1.013342
3213.675391,1.022925,1.021216
3213.676779,0.986714,0.985207
3213.678168,0.991550,0.989954
3213.679557,1.031014,1.029246
3213.680946,1.011936,1.010318
3213.682335,0.991073,0.989512
3213.683724,1.012867,1.011275
3213.685113,1.005689,1.003982
3213.686501,1.001107,0.999431
3213.687890,0.999107,0.997466
3213.689279,0.967984,0.966614
3213.690668,0.964190,0.962665
3213.692057,1.013400,1.011868
3213.693446,1.009637,1.008163
3213.694834,0.967662,0.966211
3213.696223,1.001469,1.000033
3213.697612,1.022204,1.020769
3213.699001,0.985197,0.983944
3213.700390,1.010332,1.008989
3213.701779,0.979979,0.978705
3213.703168,0.986470,0.985180
3213.704556,0.988393,0.987075
3213.705945,0.993726,0.992427
3213.707334,0.988347,0.987028
3213.708723,0.987792,0.986604
3213.710112,1.006602,1.005491
3213.711501,1.010483,1.009500
3213.712889,0.999266,0.998203
3213.714278,0.993466,0.992548
3213.715667,1.001388,1.000763
3213.717056,0.984248,0.983706
3213.718445,1.000536,1.000250
3213.719834,0.990030,0.989920
3213.721222,0.989699,0.989571
3213.722611,1.007712,1.007542
3213.724000,1.008412,1.008279
3213.725389,1.024938,1.025012
3213.726778,1.010721,1.010893
3213.728167,0.982036,0.982064
3213.729556,1.003820,1.003910
3213.730944,1.002840,1.002871
3213.732333,1.009528,1.009544
3213.733722,1.027128,1.027191
3213.735111,1.009089,1.009164
3213.736500,0.977743,0.977817
3213.737889,0.987035,0.987277
3213.739277,1.009521,1.009896
3213.740666,1.013175,1.013596
3213.742055,0.984976,0.985384
3213.743444,0.993762,0.994219
3213.744833,0.977050,0.977454
3213.746222,1.010146,1.010626
3213.747611,1.002817,1.003256
3213.748999,1.008303,1.008917
3213.750388,1.003718,1.004326
3213.751777,1.003686,1.004364
3213.753166,1.002693,1.003456
3213.754555,1.011510,1.012410
3213.755944,1.008039,1.009133
3213.757332,0.995857,0.997026
3213.758721,0.995275,0.996333
3213.760110,1.007367,1.008374
3213.761499,1.020136,1.021217
3213.762888,0.980446,0.981404
3213.764277,1.016256,1.017152
3213.765666,1.022083,1.022912
3213.767054,0.994467,0.995147
3213.768443,1.009975,1.010808
3213.769832,0.987317,0.988132
3213.771221,0.994832,0.995764
3213.772610,1.001827,1.002561
3213.773999,0.985233,0.985819
3213.775387,1.000621,1.001226
3213.776776,1.009212,1.009749
3213.778165,0.986932,0.987297
3213.779554,0.983255,0.983781
3213.780943,1.008419,1.008969
3213.782332,0.997201,0.997674
3213.783720,1.006416,1.006976
3213.785109,0.995172,0.995639
3213.786498,0.987637,0.987946
3213.787887,0.976605,0.976889
3213.789276,0.998946,0.999271
3213.790665,1.011628,1.012157
3213.792054,1.004835,1.005541
3213.793442,0.980902,0.981548
3213.794831,1.001568,1.002166
3213.796220,0.988457,0.988890
3213.797609,1.002528,1.002798
3213.798998,1.017445,1.017854
3213.800387,0.988750,0.988941
3213.801775,1.004716,1.005100
3213.803164,0.975170,0.975561
3213.804553,1.020706,1.020995
3213.805942,0.995104,0.995108
3213.807331,0.994168,0.994103
3213.808720,1.007223,1.007332
3213.810109,1.012508,1.012676
3213.811497,0.997829,0.997978
3213.812886,0.995101,0.995333
3213.814275,1.025131,1.025584
3213.815664,1.022783,1.023230
3213.817053,1.001671,1.002216
3213.818442,0.986792,0.987407
3213.819830,1.007976,1.008389
3213.821219,0.970306,0.970646
3213.822608,1.012656,1.013011
3213.823997,0.983282,0.983644
3213.825386,0.994823,0.995171
3213.826775,0.998062,0.998122
3213.828164,0.990958,0.991094
3213.829552,1.002075,1.002402
3213.830941,0.988242,0.988495
3213.832330,1.028627,1.028972
3213.833719,1.006513,1.006714
3213.835108,1.008470,1.008716
3213.836497,0.998184,0.998276
3213.837885,0.989716,0.989852
3213.839274,0.987181,0.987253
3213.840663,0.985204,0.985124
3213.842052,0.999502,0.999254
3213.843441,1.004227,1.003751
3213.844830,0.998464,0.997970
3213.846218,1.002740,1.002448
3213.847607,1.009425,1.009052
3213.848996,0.988160,0.987654
3213.850385,1.000900,1.000433
3213.851774,0.998772,0.998221
3213.853163,0.998095,0.997557
3213.854552,1.003610,1.003076
3213.855940,1.017824,1.017158
3213.857329,0.987070,0.986574
3213.858718,0.987032,0.986698
3213.860107,1.019867,1.019492
3213.861496,1.000979,1.000502
3213.862885,0.988233,0.988041
3213.864273,0.999324,0.999207
3213.865662,1.001077,1.000796
3213.867051,0.997146,0.997131
3213.868440,0.995081,0.994945
3213.869829,0.972671,0.972726
3213.871218,0.984395,0.984616
3213.872607,0.985576,0.985812
3213.873995,1.000368,1.000693
3213.875384,0.990516,0.990980
3213.876773,1.014838,1.015429
3213.878162,1.018005,1.018515
3213.879551,1.007110,1.007562
3213.880940,0.989968,0.990262
3213.882328,1.015765,1.016087
3213.883717,0.996061,0.996355
3213.885106,1.019233,1.019790
3213.886495,1.012080,1.012541
3213.887884,0.988672,0.989295
3213.889273,0.982800,0.983569
3213.890661,1.004584,1.005423
3213.892050,1.025392,1.026184
3213.893439,0.997739,0.998495
3213.894828,0.988263,0.988961
3213.896217,1.002423,1.003250
3213.897606,0.983395,0.984193
3213.898995,0.986852,0.987667
3213.900383,1.007159,1.008016
3213.901772,0.990435,0.991212
3213.903161,0.987618,0.988365
3213.904550,1.024083,1.025061
3213.905939,1.018853,1.019814
3213.907328,0.998892,0.999772
3213.908716,1.011725,1.012499
3213.910105,1.003992,1.004778
3213.911494,1.004006,1.004618
3213.912883,1.012199,1.012945
3213.914272,1.010316,1.011028
3213.915661,1.006379,1.006993
3213.917050,0.990138,0.990707
3213.918438,0.986154,0.986680
3213.919827,1.001430,1.001877
3213.921216,0.995863,0.996303
3213.922605,1.020957,1.021463
3213.923994,1.012054,1.012485
3213.925383,0.987756,0.988267
3213.926771,1.008752,1.009339
3213.928160,1.012450,1.013085
3213.929549,1.002182,1.002688
3213.930938,0.979381,0.979960
3213.932327,0.992780,0.993246
3213.933716,1.001714,1.002140
3213.935104,1.007818,1.008225
3213.936493,0.983829,0.984186
3213.937882,1.008485,1.008800
3213.939271,0.970646,0.970952
3213.940660,0.969161,0.969358
3213.942049,1.020297,1.020612
3213.943438,0.989800,0.990026
3213.944826,0.975201,0.975382
3213.946215,1.020800,1.021143
3213.947604,0.991400,0.991715
3213.948993,0.982494,0.982612
3213.950382,1.026760,1.026894
3213.951771,0.991927,0.992070
3213.953159,0.985713,0.985868
3213.954548,0.995800,0.996087
3213.955937,1.005938,1.006321
3213.957326,1.015458,1.015637
3213.958715,1.013165,1.013291
3213.960104,0.998016,0.998150
3213.961493,0.991169,0.991416
3213.962881,0.965285,0.965480
3213.964270,0.991896,0.992164
3213.965659,1.032932,1.033134
3213.967048,0.985854,0.985932
3213.968437,1.028196,1.028355
3213.969826,1.013414,1.013520
3213.971214,0.998575,0.998850
3213.972603,0.982747,0.982974
3213.973992,0.990225,0.990455
3213.975381,1.035296,1.035527
3213.976770,0.989233,0.989389
3213.978159,0.999830,0.999932
3213.979547,1.011803,1.012013
3213.980936,1.023287,1.023538
3213.982325,0.993557,0.993646
3213.983714,0.992009,0.991858
3213.985103,1.011411,1.011262
3213.986492,0.970085,0.970048
3213.987881,1.007102,1.006881
3213.989269,0.985414,0.985460
3213.990658,1.011408,1.011323
3213.992047,1.000336,1.000432
3213.993436,0.985801,0.985783
3213.994825,0.982475,0.982474
3213.996214,1.012404,1.012559
3213.997602,1.003380,1.003341
3213.998991,1.005998,1.006033
3214.000380,0.984397,0.984288
3214.001769,0.999291,0.999155
3214.003158,0.999053,0.998941
3214.004547,0.992118,0.992031
3214.005936,0.989530,0.989551
3214.007324,0.980151,0.980279
3214.008713,0.986590,0.986851
3214.010102,0.985260,0.985504
3214.011491,0.981626,0.981825
3214.012880,1.022263,1.022478
3214.014269,1.017603,1.017997
3214.015657,0.989454,0.989626
3214.017046,0.998721,0.999002
3214.018435,0.999499,0.999668
3214.019824,1.008777,1.008900
3214.021213,1.003594,1.003594
3214.022602,0.980825,0.980866
3214.023990,0.992367,0.992441
3214.025379,0.989029,0.989152
3214.026768,1.006447,1.006782
3214.028157,0.990388,0.990570
3214.029546,1.011141,1.011227
3214.030935,1.011680,1.011743
3214.032324,0.994183,0.994243
3214.033712,1.027278,1.027381
3214.035101,0.990197,0.990464
3214.036490,1.010225,1.010370
3214.037879,1.012804,1.013105
3214.039268,0.989303,0.989617
3214.040657,1.005870,1.006345
3214.042045,1.009705,1.010206
3214.043434,1.003973,1.004532
3214.044823,0.991479,0.991972
3214.046212,1.000124,1.000420
3214.047601,0.972749,0.973000
3214.048990,0.993565,0.993811
3214.050378,0.994499,0.994499
3214.051767,1.021221,1.021289
3214.053156,0.982359,0.982171
3214.054545,1.014200,1.013935
3214.055934,1.010539,1.010373
3214.057323,1.012904,1.012854
3214.058712,0.995686,0.995682
3214.060100,1.021028,1.020843
3214.061489,1.002022,1.001719
3214.062878,1.000635,1.000464
3214.064267,1.000893,1.000728
3214.065656,1.004642,1.004427
3214.067045,1.013733,1.013535
3214.068433,1.017976,1.017699
3214.069822,1.007588,1.007424
3214.071211,1.012723,1.012664
3214.072600,0.987529,0.987346
3214.073989,1.001623,1.001258
3214.075378,0.997048,0.996669
3214.076767,0.990175,0.989713
3214.078155,0.966884,0.966386
3214.079544,0.997023,0.996392
3214.080933,1.004336,1.003571
3214.082322,0.987061,0.986194
3214.083711,1.002169,1.001071
3214.085100,0.996758,0.995757
3214.086488,0.989517,0.988500
3214.087877,1.001508,1.000548
3214.089266,1.020510,1.019587
3214.090655,0.998101,0.997139
3214.092044,1.011997,1.010942
3214.093433,1.007483,1.006529
3214.094821,1.017035,1.015932
3214.096210,1.003891,1.002782
3214.097599,0.997864,0.996650
3214.098988,1.000164,0.999067
3214.100377,1.019472,1.018308
3214.101766,0.996424,0.995146
3214.103155,1.008833,1.007369
3214.104543,0.984594,0.983103
3214.105932,1.000064,0.998325
3214.107321,0.988060,0.986523
3214.108710,1.006310,1.004944
3214.110099,0.991469,0.990029
3214.111488,1.006273,1.004796
3214.112876,1.015359,1.014130
3214.114265,0.984057,0.982723
3214.115654,0.979326,0.978147
3214.117043,1.001455,1.000480
3214.118432,1.011561,1.010387
3214.119821,1.000520,0.999476
3214.121210,1.011629,1.010643
3214.122598,0.993963,0.993097
3214.123987,0.967304,0.966285
3214.125376,1.004071,1.002969
3214.126765,1.007945,1.006872
3214.128154,1.000609,0.999419
3214.129543,0.994910,0.993691
3214.130931,0.999999,0.999070
3214.132320,0.990840,0.990009
3214.133709,0.999232,0.998141
3214.135098,1.001464,1.000435
3214.136487,0.997034,0.995782
3214.137876,1.002563,1.001279
3214.139264,1.013988,1.012727
3214.140653,0.996231,0.995150
3214.142042,0.993202,0.992245
3214.143431,0.996993,0.995846
3214.144820,1.004251,1.003340
3214.146209,1.016077,1.015119
3214.147598,1.002726,1.001542
3214.148986,1.002363,1.000919
3214.150375,0.986893,0.985427
3214.151764,1.005855,1.004367
3214.153153,1.007688,1.005950
3214.154542,0.981955,0.980424
3214.155931,1.015716,1.014037
3214.157319,0.994156,0.992589
3214.158708,1.014687,1.012860
3214.160097,0.978627,0.976928
3214.161486,1.002380,1.000834
3214.162875,1.017409,1.015728
3214.164264,0.972644,0.970939
3214.165652,1.000652,0.998836
3214.167041,1.006383,1.004489
3214.168430,1.004516,1.002694
3214.169819,1.015044,1.013090
3214.171208,1.005575,1.003456
3214.172597,1.010642,1.008442
3214.173986,1.008146,1.006028
3214.175374,1.010011,1.008027
3214.176763,1.000036,0.998086
3214.178152,0.999968,0.998020
3214.179541,1.003165,1.001176
3214.180930,1.034982,1.032811
3214.182319,0.979888,0.977653
3214.183707,1.009787,1.007595
3214.185096,0.986878,0.984715
3214.186485,0.994825,0.992573
3214.187874,0.981712,0.979439
3214.189263,1.013182,1.010805
3214.190652,1.027508,1.025335
3214.192040,0.999986,0.997905
3214.193429,1.025438,1.023445
3214.194818,1.001633,0.999813
3214.196207,0.990806,0.989158
3214.197596,0.989860,0.988150
3214.198985,1.003819,1.002013
3214.200374,1.012447,1.010630
3214.201762,1.030274,1.028369
3214.203151,0.980815,0.979104
3214.204540,1.002263,1.000524
3214.205929,0.991479,0.989697
3214.207318,1.013792,1.012085
3214.208707,1.007485,1.005739
3214.210095,1.003627,1.001789
3214.211484,1.008977,1.007023
3214.212873,0.989946,0.988097
3214.214262,1.005538,1.003698
3214.215651,0.992943,0.991300
3214.217040,0.980007,0.978436
3214.218429,1.010761,1.009141
3214.219817,0.981998,0.980270
3214.221206,1.005296,1.003557
3214.222595,1.009104,1.007307
3214.223984,1.005682,1.003837
3214.225373,1.016416,1.014504
3214.226762,1.002515,1.000730
3214.228150,0.984034,0.982158
3214.229539,1.014654,1.012802
3214.230928,1.009083,1.007404
3214.232317,0.980653,0.978965
3214.233706,0.993834,0.992064
3214.235095,0.998203,0.996319
3214.236483,1.011698,1.009613
3214.237872,1.007851,1.005624
3214.239261,1.007943,1.005700
3214.240650,0.994855,0.992783
3214.242039,1.001823,0.999747
3214.243428,1.003170,1.001024
3214.244817,1.002197,1.000208
3214.246205,0.990788,0.988910
3214.247594,0.997563,0.995773
3214.248983,0.997648,0.995789
3214.250372,0.977619,0.975944
3214.251761,1.010374,1.008577
3214.253150,0.987686,0.985955
3214.254538,1.017531,1.015833
3214.255927,1.010054,1.008383
3214.257316,1.017605,1.015645
3214.258705,1.007014,1.005029
3214.260094,1.010988,1.008976
3214.261483,0.994494,0.992601
3214.262871,1.017675,1.015552
3214.264260,0.993044,0.990930
3214.265649,1.007308,1.005174
3214.267038,0.993496,0.991305
3214.268427,0.986438,0.983970
3214.269816,0.987598,0.985134
3214.271205,0.979967,0.977429
3214.272593,0.977437,0.974926
3214.273982,1.004277,1.001573
3214.275371,1.004200,1.001536
3214.276760,1.008154,1.005321
3214.278149,0.990538,0.987669
3214.279538,1.019391,1.016300
3214.280926,1.000226,0.997010
3214.282315,1.019468,1.016180
3214.283704,1.023294,1.020019
3214.285093,1.001246,0.997965
3214.286482,1.015946,1.012343
3214.287871,1.001812,0.998253
3214.289259,1.017362,1.013590
3214.290648,0.981357,0.977842
3214.292037,1.013628,1.010137
3214.293426,1.024796,1.021084
3214.294815,0.984738,0.981165
3214.296204,0.991303,0.987726
3214.297593,1.018166,1.014426
3214.298981,1.011300,1.007689
3214.300370,0.997515,0.994075
3214.301759,1.001927,0.998447
3214.303148,0.997465,0.994198
3214.304537,1.016408,1.013029
3214.305926,1.012069,1.008691
3214.307314,1.016059,1.012323
3214.308703,1.017815,1.014133
3214.310092,1.014087,1.010355
3214.311481,1.038885,1.035029
3214.312870,1.004995,1.001196
3214.314259,0.984618,0.980661
3214.315648,0.992326,0.988261
3214.317036,0.997524,0.993371
3214.318425,1.003671,0.999583
3214.319814,0.982134,0.978257
3214.321203,1.006526,1.002678
3214.322592,1.001260,0.997511
3214.323981,1.007019,1.003209
3214.325369,0.983860,0.980144
3214.326758,1.019878,1.015836
3214.328147,1.026463,1.022502
3214.329536,0.973544,0.969705
3214.330925,1.004224,1.000081
3214.332314,1.001806,0.997846
3214.333702,1.003810,0.999854
3214.335091,1.003860,0.999963
3214.336480,0.989165,0.985418
3214.337869,0.976690,0.972937
3214.339258,0.986682,0.982811
3214.340647,1.007153,1.003076
3214.342036,1.006986,1.002799
3214.343424,0.992817,0.988593
3214.344813,0.988662,0.984464
3214.346202,0.977341,0.973274
3214.347591,1.004626,1.000339
3214.348980,0.989541,0.985220
3214.350369,1.009010,1.004645
3214.351757,0.996447,0.991956
3214.353146,0.988745,0.984303
3214.354535,1.001155,0.996609
3214.355924,0.999431,0.995032
3214.357313,1.018931,1.014485
3214.358702,0.998306,0.993748
3214.360090,1.011353,1.006663
3214.361479,1.027551,1.022633
3214.362868,1.016513,1.011553
3214.364257,1.002482,0.997668
3214.365646,1.002174,0.997568
3214.367035,0.997026,0.992425
3214.368424,1.021339,1.016560
3214.369812,1.010576,1.005648
3214.371201,1.015901,1.010955
3214.372590,1.007700,1.002730
3214.373979,1.012765,1.007894
3214.375368,1.003050,0.998032
3214.376757,0.999314,0.994337
3214.378145,0.992432,0.987525
3214.379534,1.007862,1.002792
3214.380923,1.011454,1.006330
3214.382312,1.005760,1.000622
